linkedin_url,input_name,coresignal_id,linkedin_id_found,success
https://www.linkedin.com/company/alpine-cars-racing,Alpine Racing,,,false
https://www.linkedin.com/company/vishay-intertechnology-inc-,VISHAY SA,,,false
https://www.linkedin.com/company/oscarlab,OSCARLAB,,,false
https://www.linkedin.com/company/ford-motor-company,FORD,,,false
https://www.linkedin.com/company/bio-rad,BIO RAD Laboratories SAS,,,false
https://www.linkedin.com/company/ic-automation,IC AUTOMATION,,,false
https://www.linkedin.com/company/sateco-ag,Sateco AG,,,false
https://www.linkedin.com/company/novatech-technologies,NOVATECH TECHNOLOGIES,,,false
https://www.linkedin.com/company/cern,CERN,,,false
https://www.linkedin.com/company/virbac,VIRBAC,,,false
https://www.linkedin.com/company/horsch,HORSCH,,,false
https://www.linkedin.com/company/ept-gmbh,EPT CONNECTORS GMBH,,,false
https://www.linkedin.com/company/sermed-impressions-06,SERMED IMPRESSIONS,,,false
https://www.linkedin.com/company/club-entreprises-villeneuve-loubet-cevl,CEVL,,,false
https://www.linkedin.com/company/becker-electronique,BECKER ELECTRONIQUE,,,false
https://www.linkedin.com/company/altaix-electr-nica,"ALTAIX ELECTRONICA, S.A.",,,false
https://www.linkedin.com/company/sintersa,SCP Sintersa,,,false
https://www.linkedin.com/company/procter-and-gamble,PROCTER & GAMBLE,,,false
https://www.linkedin.com/company/salamander-france,SALAMANDER GROUP,,,false
https://www.linkedin.com/company/oceta,OCETA,,,false
https://www.linkedin.com/company/leica-geosystems,LEIC,,,false
https://www.linkedin.com/company/ingenico,INGENICO GROUP,,,false
https://www.linkedin.com/company/enag,ENAG,,,false
https://www.linkedin.com/company/-innova-,INNOVA AS,,,false
https://www.linkedin.com/company/ametra,AMETRA GROUP,,,false
https://www.linkedin.com/company/lacroix-group,LACROIX ELECTRONICS,,,false
https://www.linkedin.com/company/calaosoft,CALAOSOFT,,,false
https://www.linkedin.com/company/sermati,SERMATI,,,false
https://www.linkedin.com/company/protoelectronique-com,EMS PROTO,,,false
https://www.linkedin.com/company/cuonics-gmbh,Cuonics GmbH,,,false
https://www.linkedin.com/company/habia-cable,HABIA CABLE,,,false
https://www.linkedin.com/company/lynred,LYNRED France,,,false
https://www.linkedin.com/company/keyence,KEYENCE,,,false
https://www.linkedin.com/company/safran,SAFRAN,,,false
https://www.linkedin.com/company/biocoop-sa,BIOCOOP,,,false
https://www.linkedin.com/company/petit-bateau,PETIT BATEAU,,,false
https://www.linkedin.com/company/boulangeries-paul,Boulangerie Paul,,,false
https://www.linkedin.com/company/namkin,NAMKIN,,,false
https://www.linkedin.com/company/falck-schmidt-systems,Jan Falck-Schmidt System,,,false
https://www.linkedin.com/company/positronic-industries,POSITRONIC,,,false
https://www.linkedin.com/company/molex,MOLEX,,,false
https://www.linkedin.com/company/liebherr,LIEBHERR GROUP,,,false
https://www.linkedin.com/company/surveycopter,SURVEY COPTER,,,false
https://www.linkedin.com/company/wphaton,Haton,,,false
https://www.linkedin.com/company/the-wiw,THE WIW,,,false
https://www.linkedin.com/company/made-in-space-europe,Made In Space Europe,,,false
https://www.linkedin.com/company/seven-solutions,SEVEN SOLUTIONS,,,false
https://www.linkedin.com/company/epiceanancy,EPICEA,,,false
https://www.linkedin.com/company/hydro-leduc,HYDRO LEDUC,,,false
https://www.linkedin.com/company/secma-sas,SECMA,,,false
https://www.linkedin.com/company/rimarktech,RIMARCK,,,false
https://www.linkedin.com/company/cisel,CISEL SRL,,,false
https://www.linkedin.com/company/atos-racks,ATOS RACK,,,false
https://www.linkedin.com/company/montage-cablage-installation,MCI Montage Cablage Installation,,,false
https://www.linkedin.com/company/brioches-fonteneau,Fonteneau,,,false
https://www.linkedin.com/company/odu-connectors,ODU GmbH & Co. KG,,,false
https://www.linkedin.com/company/formulaction,FORMULACTION,,,false
https://www.linkedin.com/company/jabil,JABIL Circuit POLAND,,,false
https://www.linkedin.com/company/neutrik-france,NEUTRIK FRANCE,,,false
https://www.linkedin.com/company/arcus-air,ARCUS components GmbH,,,false
https://www.linkedin.com/company/keopsys,KEOPSYS Lannion,,,false
https://www.linkedin.com/company/siemens,SIEMENS,,,false
https://www.linkedin.com/company/ala---advanced-logistics-for-aerospace-france,ALA FRANCE - ADVANCED LOGISTICS FOR AEROSPACE,,,false
https://www.linkedin.com/company/screentec-oy,SCREENTEC OY,,,false
https://www.linkedin.com/company/kontron,KONTRON MODULAR COMPUTERS SAS,,,false
https://www.linkedin.com/company/achats-systemes,ACHATS SYSTEMES,,,false
https://www.linkedin.com/company/martin-technologies,MARTIN-TECHNOLOGIES,,,false
https://www.linkedin.com/company/exxelia,EXXELIA ELECTRONIC TECHNOLOGIES,,,false
https://www.linkedin.com/company/aode-electronics,TECHWAVE MANUFACTURING - AODE ELECTRONICS,,,false
https://www.linkedin.com/company/fintall-oy,FINTALL OY,,,false
https://www.linkedin.com/company/centumtns,ADENEO,,,false
https://www.linkedin.com/company/thuasne,THUASNE,,,false
https://www.linkedin.com/company/sabca,S.A.B.C.A SA Belge de Constructions Aéronautiques,,,false
https://www.linkedin.com/company/mw-fep-s-p-a-,MW FEP SPA,,,false
https://www.linkedin.com/company/leach-international,LEACH INTERNATIONAL,4609188,steven-leach-international-srl,false
https://www.linkedin.com/company/aria-electronique,ARIA ELECTRONIQUE,10976672,aria-electronique,true
https://www.linkedin.com/company/tcoag,TCOAG DEUTSCHLAND GMBH,,,false
https://www.linkedin.com/company/bertin-winlight,WINLIGHT SYSTEM,,,false
https://www.linkedin.com/company/hp-france,HP FRANCE SAS,24908363,hp-crs-france-sas,false
https://www.linkedin.com/company/samidefense,Saudi Arabian Military Industries,,,false
https://www.linkedin.com/company/serimax,SERIMAX,3947181,serimax-imas-promocionais,false
https://www.linkedin.com/company/miliboo,MILIBOO,5373334,miliboo,true
https://www.linkedin.com/company/alstefgroup,ALSTEF GROUP,32419010,b2a-technology,false
https://www.linkedin.com/company/hgh-systemes-infrarouges,HGH SYSTEMES INFRAROUGES,21285695,hgh-systemes-infrarouges,true
https://www.linkedin.com/company/rafael-advanced-defense-systems-official,RAFAEL ADVANCED DEFENSE SYSTEMS,21973735,rafael-advanced-defense-systems-official,true
https://www.linkedin.com/company/sodebo,Sodebo,4557556,sodebo,true
https://www.linkedin.com/company/wattalps,WATTALPS,22451438,wattalps,true
https://www.linkedin.com/company/20542,ITESOFT,3856055,itesoft,false
https://www.linkedin.com/company/groupe-zekat,CEQUAD,2004288,cequad,false
https://www.linkedin.com/company/goma-elettronica-spa,Goma Elettronica Spa,3271350,goma-elettronica-spa,true
https://www.linkedin.com/company/scortex,SCORTEX,4551915,scortex,true
https://www.linkedin.com/company/sabarot-wassner,SABAROT WASSNER,4064262,sabarot-wassner,true
https://www.linkedin.com/company/tactotek,Tactotek,2801720,tactotek,true
https://www.linkedin.com/company/saab,SAAB,47756,beherman-nederland-bv-saab-nederland,false
https://www.linkedin.com/company/efg.cn,EFG Elektronikfertigung GmbH,24809317,efg-elektronikfertigung-gmbh,false
https://www.linkedin.com/company/renault,RENAULT,3064,brs-ltd,false
https://www.linkedin.com/company/gostol-bakery-solutions,Gostol,3434793,gostol-tst,false
https://www.linkedin.com/company/eiffage_2,EIFFAGE,656661,vuylsteke-aanneming,false
https://www.linkedin.com/company/haberkorn-gmbh,HABERKORN,864454,haberkorn-mediendesign,false
https://www.linkedin.com/company/amf-bakery-systems,AMF Bakery Systems,8894910,amf-bakery-systems,true
https://www.linkedin.com/company/seaowl,SEAOWL,5907218,seaowl-group,false
https://www.linkedin.com/company/moog,Moog,65561,bob-moog-foundation,false
https://www.linkedin.com/company/hemargroup,Hemargroup,12154966,hemargroup,true
https://www.linkedin.com/company/fundaci-n-prodintec,PRODINTEC,9382271,fundaci-n-prodintec,true
https://www.linkedin.com/company/orexad-brammer,OREXAD BRAMMER,32179765,orexad-laval53,false
https://www.linkedin.com/company/punch-powertrain,PUNCH POWERTRAIN FRANCE,9126910,apojee-s-a-,false
https://www.linkedin.com/company/polarcom,PolarComp,94038928,polarcomp-oy,false
https://www.linkedin.com/company/seico,SEICO,3916924,seico-security-systems,false
https://www.linkedin.com/company/psz-electronic-gmbh,PSZ electronic GmbH,1168648,psz-electronic-gmbh,true
https://www.linkedin.com/company/kristronics,Kristronics GmbH,6705652,kristronics,true
https://www.linkedin.com/company/volkswagen-group,VOLKSWAGEN,3162,bud-brown-volkswagen,false
https://www.linkedin.com/company/cedrat-technologies,CEDRAT TECHNOLOGIES,2086164,cedrat-technologies,true
https://www.linkedin.com/company/denso,DENSO AUTOMOTIVE FRANCE S.A.R.L,24769491,denso-automotive-france-s.a.r.l,false
https://www.linkedin.com/company/baxter-healthcare,BAXTER HEALTHCARE,120470,baxter-healthcare-corp,false
https://www.linkedin.com/company/lisaqua,LISAQUA,12474945,lisaqua,true
https://www.linkedin.com/company/the-coca-cola-company,Coca Cola,545682,viking-coca-cola-bottling-company,false
https://www.linkedin.com/company/dat-con-d-o-o,Dat-Con,12312951,dat-con-d-o-o,true
https://www.linkedin.com/company/arcelormittal-france,ARCELORMITTAL FRANCE,8913371,arcelormittal-wire-france,false
